dia_de_semana,hora,linea,estacion,trx_promedio
True,1,B,FEDERICO LACROZE,1.3333333333333333
True,1,B,MALABIA,1.0
True,1,B,PUEYRREDON,1.0
True,1,B,ROSAS,1.0
True,1,D,CONGRESO DE TUCUMAN,1.0
True,1,D,PUEYRREDON.D,1.0
True,1,E,AVENIDA LA PLATA,1.0
True,1,E,CATALINAS,1.5
True,1,E,CORREO CENTRAL,1.0
True,1,E,PZA. DE LOS VIRREYES,1.0
True,1,E,RETIRO E,1.1666666666666667
True,1,E,VARELA,1.0
True,1,H,ONCE,1.0
True,2,A,ACOYTE,1.1428571428571428
True,2,A,CONGRESO,1.0
True,2,A,FLORES,2.0
True,2,A,LIMA,1.0
True,2,A,PLAZA MISERERE,1.0
True,2,B,FEDERICO LACROZE,1.0
True,2,B,LEANDRO N. ALEM,1.0
True,2,B,PUEYRREDON,1.0
True,2,B,ROSAS,1.0
True,2,C,MARIANO MORENO,1.0
True,2,D,CATEDRAL,1.0
True,2,D,CONGRESO DE TUCUMAN,1.0
True,2,D,PUEYRREDON.D,1.0
True,2,D,SCALABRINI ORTIZ,1.0
True,2,E,CATALINAS,1.0
True,2,E,CORREO CENTRAL,1.0
True,2,E,INDEPENDENCIA.H,1.0
True,2,E,JOSE MARIA MORENO,1.0
True,2,E,RETIRO E,1.2222222222222223
True,2,E,VARELA,1.0
True,2,H,ONCE,1.0
True,3,A,ACOYTE,1.1666666666666667
True,3,A,PLAZA MISERERE,1.0
True,3,B,FEDERICO LACROZE,1.0
True,3,B,MALABIA,1.0
True,3,B,ROSAS,1.0
True,3,D,CATEDRAL,1.0
True,3,D,CONGRESO DE TUCUMAN,1.0
True,3,D,PALERMO,1.0
True,3,D,PLAZA ITALIA,1.0
True,3,E,BOEDO,1.0
True,3,E,CATALINAS,1.0
True,3,E,CORREO CENTRAL,1.0
True,3,E,INDEPENDENCIA.H,1.0
True,3,E,PZA. DE LOS VIRREYES,1.0
True,3,E,RETIRO E,1.1666666666666667
True,3,H,HOSPITALES,2.0
True,4,A,ACOYTE,1.0277777777777777
True,4,A,CARABOBO,1.0833333333333333
True,4,A,FLORES,1.0
True,4,A,LIMA,1.0
True,4,A,LORIA,1.0
True,4,A,PLAZA DE MAYO,1.0
True,4,A,PLAZA MISERERE,1.2545454545454546
True,4,A,PUAN,1.0
True,4,A,SAN PEDRITO,1.0
True,4,B,DORREGO,1.0
True,4,B,FEDERICO LACROZE,1.0952380952380953
True,4,B,LEANDRO N. ALEM,1.1428571428571428
True,4,B,PUEYRREDON,1.125
True,4,B,ROSAS,1.8620689655172413
True,4,C,INDEPENDENCIA,1.0
True,4,D,BULNES,1.06
True,4,D,CALLAO,1.0
True,4,D,CONGRESO DE TUCUMAN,1.1290322580645162
True,4,D,FACULTAD DE MEDICINA,1.0
True,4,D,MINISTRO CARRANZA,1.0833333333333333
True,4,D,PALERMO,1.1666666666666667
True,4,D,PLAZA ITALIA,1.0625
True,4,D,PUEYRREDON.D,1.0
True,4,E,AVENIDA LA PLATA,1.5208333333333333
True,4,E,CORREO CENTRAL,1.3333333333333333
True,4,E,INDEPENDENCIA.H,1.0
True,4,E,JOSE MARIA MORENO,1.0
True,4,E,RETIRO E,1.2272727272727273
True,4,E,SAN JOSE,1.0
True,4,E,VARELA,1.0
True,4,H,HOSPITALES,1.0
True,4,H,ONCE,1.0
True,4,H,SANTA FE,1.0
True,5,A,ACOYTE,3.4564643799472297
True,5,A,ALBERTI,1.8091603053435115
True,5,A,CARABOBO,2.8296296296296295
True,5,A,CASTRO BARROS,2.4732142857142856
True,5,A,CONGRESO,3.407017543859649
True,5,A,FLORES,4.325333333333333
True,5,A,LIMA,2.927710843373494
True,5,A,LORIA,3.254385964912281
True,5,A,PASCO,2.4444444444444446
True,5,A,PERU,2.042372881355932
True,5,A,PIEDRAS,2.80327868852459
True,5,A,PLAZA DE MAYO,2.972972972972973
True,5,A,PLAZA MISERERE,3.859083191850594
True,5,A,PRIMERA JUNTA,6.5993265993265995
True,5,A,PUAN,1.9598214285714286
True,5,A,RIO DE JANEIRO,3.3507462686567164
True,5,A,SAENZ PEÃÂÃÂ±A ,2.125
True,5,A,SAN PEDRITO,6.444117647058824
True,5,B,ANGEL GALLARDO,3.4
True,5,B,CALLAO.B,3.7586206896551726
True,5,B,CARLOS GARDEL,2.484320557491289
True,5,B,CARLOS PELLEGRINI,4.489230769230769
True,5,B,DORREGO,2.4660493827160495
True,5,B,ECHEVERRIA,2.2426470588235294
True,5,B,FEDERICO LACROZE,8.294003868471954
True,5,B,FLORIDA,1.5568181818181819
True,5,B,LEANDRO N. ALEM,8.406521739130435
True,5,B,LOS INCAS,3.7474402730375425
True,5,B,MALABIA,3.437853107344633
True,5,B,MEDRANO,3.9586206896551723
True,5,B,PASTEUR,2.152542372881356
True,5,B,PUEYRREDON,2.5
True,5,B,ROSAS,7.076813655761025
True,5,B,TRONADOR,2.0902255639097747
True,5,B,URUGUAY,1.8867924528301887
True,5,C,AVENIDA DE MAYO,2.506849315068493
True,5,C,CONSTITUCION,21.612779552715654
True,5,C,DIAGONAL NORTE,1.4782608695652173
True,5,C,GENERAL SAN MARTIN,1.6975308641975309
True,5,C,INDEPENDENCIA,3.7649769585253456
True,5,C,LAVALLE,3.691823899371069
True,5,C,MARIANO MORENO,1.8577981651376148
True,5,C,RETIRO,10.773519163763066
True,5,C,SAN JUAN,3.78698224852071
True,5,D,9 DE JULIO,2.7083333333333335
True,5,D,AGÃÂÃÂ¼ERO,3.0941176470588236
True,5,D,BULNES,2.3858267716535435
True,5,D,CALLAO,2.9190751445086707
True,5,D,CATEDRAL,3.1137440758293837
True,5,D,CONGRESO DE TUCUMAN,3.6836403033586134
True,5,D,FACULTAD DE MEDICINA,2.0445344129554655
True,5,D,JOSE HERNANDEZ,2.3682432432432434
True,5,D,JURAMENTO,2.458563535911602
True,5,D,MINISTRO CARRANZA,3.6849816849816848
True,5,D,OLLEROS,2.7072072072072073
True,5,D,PALERMO,7.886153846153846
True,5,D,PLAZA ITALIA,4.224719101123595
True,5,D,PUEYRREDON.D,1.9572649572649572
True,5,D,SCALABRINI ORTIZ,3.017094017094017
True,5,D,TRIBUNALES,1.8888888888888888
True,5,E,AVENIDA LA PLATA,4.458333333333333
True,5,E,BOEDO,3.3758389261744965
True,5,E,BOLIVAR,1.9543726235741445
True,5,E,CATALINAS,1.2196969696969697
True,5,E,CORREO CENTRAL,2.3781512605042017
True,5,E,EMILIO MITRE,3.963963963963964
True,5,E,ENTRE RIOS,3.388157894736842
True,5,E,GENERAL BELGRANO,2.606060606060606
True,5,E,INDEPENDENCIA.H,3.5353982300884956
True,5,E,JOSE MARIA MORENO,3.8394160583941606
True,5,E,JUJUY,3.4285714285714284
True,5,E,MEDALLA MILAGROSA,1.6951219512195121
True,5,E,PICHINCHA,3.2213740458015265
True,5,E,PZA. DE LOS VIRREYES,8.344927536231884
True,5,E,RETIRO E,1.7916666666666667
True,5,E,SAN JOSE,2.892156862745098
True,5,E,URQUIZA,3.643478260869565
True,5,E,VARELA,4.179245283018868
True,5,H,CASEROS,3.5732758620689653
True,5,H,CORDOBA,2.4609929078014185
True,5,H,CORRIENTES,2.2842105263157895
True,5,H,FACULTAD DE DERECHO,1.5547445255474452
True,5,H,HOSPITALES,12.661676646706587
True,5,H,HUMBERTO I,4.8584905660377355
True,5,H,INCLAN,6.218487394957983
True,5,H,LAS HERAS,2.8806818181818183
True,5,H,ONCE,6.865
True,5,H,PATRICIOS,8.853846153846154
True,5,H,SANTA FE,1.9637462235649548
True,5,H,VENEZUELA,4.558139534883721
True,6,A,ACOYTE,12.594476744186046
True,6,A,ALBERTI,5.361623616236162
True,6,A,CARABOBO,11.468793342579751
True,6,A,CASTRO BARROS,9.917570498915401
True,6,A,CONGRESO,7.0808678500986195
True,6,A,FLORES,19.953846153846154
True,6,A,LIMA,6.650943396226415
True,6,A,LORIA,9.286975717439294
True,6,A,PASCO,4.577519379844961
True,6,A,PERU,3.3482905982905984
True,6,A,PIEDRAS,5.255905511811024
True,6,A,PLAZA DE MAYO,9.486042692939245
True,6,A,PLAZA MISERERE,13.14218009478673
True,6,A,PRIMERA JUNTA,16.590551181102363
True,6,A,PUAN,12.489071038251366
True,6,A,RIO DE JANEIRO,12.671532846715328
True,6,A,SAENZ PEÃÂÃÂ±A ,5.270880361173815
True,6,A,SAN PEDRITO,33.903225806451616
True,6,B,ANGEL GALLARDO,15.974193548387097
True,6,B,CALLAO.B,8.533199195171026
True,6,B,CARLOS GARDEL,8.501930501930502
True,6,B,CARLOS PELLEGRINI,13.921532846715328
True,6,B,DORREGO,8.620338983050848
True,6,B,ECHEVERRIA,13.273730684326711
True,6,B,FEDERICO LACROZE,21.653440793552388
True,6,B,FLORIDA,2.4947145877378434
True,6,B,LEANDRO N. ALEM,20.22154779969651
True,6,B,LOS INCAS,17.12473572938689
True,6,B,MALABIA,16.377459749552774
True,6,B,MEDRANO,14.578313253012048
True,6,B,PASTEUR,5.651612903225806
True,6,B,PUEYRREDON,8.650092081031307
True,6,B,ROSAS,35.59899497487437
True,6,B,TRONADOR,11.966789667896679
True,6,B,URUGUAY,3.6867924528301885
True,6,C,AVENIDA DE MAYO,7.233812949640288
True,6,C,CONSTITUCION,67.8368136117556
True,6,C,DIAGONAL NORTE,2.8544303797468356
True,6,C,GENERAL SAN MARTIN,3.7952522255192878
True,6,C,INDEPENDENCIA,10.259887005649718
True,6,C,LAVALLE,6.361290322580645
True,6,C,MARIANO MORENO,3.4876957494407157
True,6,C,RETIRO,31.199360341151387
True,6,C,SAN JUAN,12.003649635036496
True,6,D,9 DE JULIO,8.44267515923567
True,6,D,AGÃÂÃÂ¼ERO,16.375
True,6,D,BULNES,12.977220956719817
True,6,D,CALLAO,8.166666666666666
True,6,D,CATEDRAL,6.289293849658314
True,6,D,CONGRESO DE TUCUMAN,21.721264367816094
True,6,D,FACULTAD DE MEDICINA,6.805194805194805
True,6,D,JOSE HERNANDEZ,11.32137030995106
True,6,D,JURAMENTO,13.781847133757962
True,6,D,MINISTRO CARRANZA,16.45614035087719
True,6,D,OLLEROS,10.829867674858223
True,6,D,PALERMO,26.607843137254903
True,6,D,PLAZA ITALIA,16.721611721611723
True,6,D,PUEYRREDON.D,5.192156862745098
True,6,D,SCALABRINI ORTIZ,12.2989010989011
True,6,D,TRIBUNALES,4.541208791208791
True,6,E,AVENIDA LA PLATA,13.305019305019306
True,6,E,BOEDO,11.683127572016462
True,6,E,BOLIVAR,5.366132723112128
True,6,E,CATALINAS,1.4836363636363636
True,6,E,CORREO CENTRAL,2.814207650273224
True,6,E,EMILIO MITRE,22.280898876404493
True,6,E,ENTRE RIOS,11.122222222222222
True,6,E,GENERAL BELGRANO,4.682634730538922
True,6,E,INDEPENDENCIA.H,7.181818181818182
True,6,E,JOSE MARIA MORENO,18.13186813186813
True,6,E,JUJUY,10.31140350877193
True,6,E,MEDALLA MILAGROSA,8.142857142857142
True,6,E,PICHINCHA,7.3264462809917354
True,6,E,PZA. DE LOS VIRREYES,23.8328173374613
True,6,E,RETIRO E,3.360606060606061
True,6,E,SAN JOSE,11.453038674033149
True,6,E,URQUIZA,10.982222222222223
True,6,E,VARELA,16.783333333333335
True,6,H,CASEROS,11.43213296398892
True,6,H,CORDOBA,8.956521739130435
True,6,H,CORRIENTES,6.141141141141141
True,6,H,FACULTAD DE DERECHO,1.856338028169014
True,6,H,HOSPITALES,55.752100840336134
True,6,H,HUMBERTO I,14.17786561264822
True,6,H,INCLAN,20.911627906976744
True,6,H,LAS HERAS,9.715116279069768
True,6,H,ONCE,25.92967409948542
True,6,H,PATRICIOS,27.47072072072072
True,6,H,SANTA FE,5.2734375
True,6,H,VENEZUELA,16.636111111111113
True,7,A,ACOYTE,39.79194630872483
True,7,A,ALBERTI,18.5
True,7,A,CARABOBO,47.59779614325069
True,7,A,CASTRO BARROS,34.329140461215935
True,7,A,CONGRESO,17.49642857142857
True,7,A,FLORES,65.12333333333333
True,7,A,LIMA,13.32662192393736
True,7,A,LORIA,25.70539419087137
True,7,A,PASCO,13.365313653136532
True,7,A,PERU,4.966216216216216
True,7,A,PIEDRAS,9.144262295081967
True,7,A,PLAZA DE MAYO,18.61455108359133
True,7,A,PLAZA MISERERE,26.695431472081218
True,7,A,PRIMERA JUNTA,52.634588563458856
True,7,A,PUAN,56.98347107438016
True,7,A,RIO DE JANEIRO,46.32150776053215
True,7,A,SAENZ PEÃÂÃÂ±A ,14.271523178807946
True,7,A,SAN PEDRITO,97.94467213114754
True,7,B,ANGEL GALLARDO,56.276752767527675
True,7,B,CALLAO.B,20.81056466302368
True,7,B,CARLOS GARDEL,23.343119266055044
True,7,B,CARLOS PELLEGRINI,29.535987748851454
True,7,B,DORREGO,26.39814814814815
True,7,B,ECHEVERRIA,42.759328358208954
True,7,B,FEDERICO LACROZE,47.37250293772033
True,7,B,FLORIDA,5.273021001615509
True,7,B,LEANDRO N. ALEM,34.64221364221364
True,7,B,LOS INCAS,52.79962546816479
True,7,B,MALABIA,58.15127388535032
True,7,B,MEDRANO,47.63079777365492
True,7,B,PASTEUR,14.877064220183486
True,7,B,PUEYRREDON,20.90297339593114
True,7,B,ROSAS,103.01684836471755
True,7,B,TRONADOR,40.981884057971016
True,7,B,URUGUAY,10.265905383360522
True,7,C,AVENIDA DE MAYO,8.97071129707113
True,7,C,CONSTITUCION,86.968163538874
True,7,C,DIAGONAL NORTE,6.8694444444444445
True,7,C,GENERAL SAN MARTIN,9.931116389548693
True,7,C,INDEPENDENCIA,24.360335195530727
True,7,C,LAVALLE,6.059813084112149
True,7,C,MARIANO MORENO,6.292635658914729
True,7,C,RETIRO,59.724
True,7,C,SAN JUAN,28.221818181818183
True,7,D,9 DE JULIO,18.260651629072683
True,7,D,AGÃÂÃÂ¼ERO,62.220338983050844
True,7,D,BULNES,50.779324055666
True,7,D,CALLAO,21.089523809523808
True,7,D,CATEDRAL,13.080705009276437
True,7,D,CONGRESO DE TUCUMAN,66.16991643454038
True,7,D,FACULTAD DE MEDICINA,17.744372990353696
True,7,D,JOSE HERNANDEZ,35.74722222222222
True,7,D,JURAMENTO,44.3234375
True,7,D,MINISTRO CARRANZA,48.56866537717602
True,7,D,OLLEROS,35.349415204678365
True,7,D,PALERMO,64.07794676806084
True,7,D,PLAZA ITALIA,43.381909547738694
True,7,D,PUEYRREDON.D,26.32588454376164
True,7,D,SCALABRINI ORTIZ,56.209606986899566
True,7,D,TRIBUNALES,10.093799682034977
True,7,E,AVENIDA LA PLATA,48.941605839416056
True,7,E,BOEDO,31.160642570281123
True,7,E,BOLIVAR,8.947535771065183
True,7,E,CATALINAS,1.78125
True,7,E,CORREO CENTRAL,3.9952904238618525
True,7,E,EMILIO MITRE,66.46195652173913
True,7,E,ENTRE RIOS,29.705454545454547
True,7,E,GENERAL BELGRANO,11.108571428571429
True,7,E,INDEPENDENCIA.H,16.74175824175824
True,7,E,JOSE MARIA MORENO,62.77717391304348
True,7,E,JUJUY,23.026119402985074
True,7,E,MEDALLA MILAGROSA,26.199152542372882
True,7,E,PICHINCHA,20.92962962962963
True,7,E,PZA. DE LOS VIRREYES,46.53020134228188
True,7,E,RETIRO E,6.518256772673734
True,7,E,SAN JOSE,30.63586956521739
True,7,E,URQUIZA,26.72762645914397
True,7,E,VARELA,43.85326086956522
True,7,H,CASEROS,33.13896457765667
True,7,H,CORDOBA,27.155797101449274
True,7,H,CORRIENTES,14.598039215686274
True,7,H,FACULTAD DE DERECHO,3.7532467532467533
True,7,H,HOSPITALES,125.3276955602537
True,7,H,HUMBERTO I,38.853932584269664
True,7,H,INCLAN,43.23876404494382
True,7,H,LAS HERAS,31.67409470752089
True,7,H,ONCE,49.66919575113809
True,7,H,PATRICIOS,61.495535714285715
True,7,H,SANTA FE,14.577941176470588
True,7,H,VENEZUELA,45.42032967032967
True,8,A,ACOYTE,50.52021563342318
True,8,A,ALBERTI,19.409420289855074
True,8,A,CARABOBO,67.2153635116598
True,8,A,CASTRO BARROS,40.97708333333333
True,8,A,CONGRESO,23.198664440734557
True,8,A,FLORES,96.0099833610649
True,8,A,LIMA,16.873893805309734
True,8,A,LORIA,32.10794297352342
True,8,A,PASCO,22.14181818181818
True,8,A,PERU,5.776315789473684
True,8,A,PIEDRAS,11.870550161812298
True,8,A,PLAZA DE MAYO,19.619402985074625
True,8,A,PLAZA MISERERE,36.0466472303207
True,8,A,PRIMERA JUNTA,73.56680731364276
True,8,A,PUAN,77.46428571428571
True,8,A,RIO DE JANEIRO,63.65486725663717
True,8,A,SAENZ PEÃÂÃÂ±A ,18.69517543859649
True,8,A,SAN PEDRITO,123.03086419753086
True,8,B,ANGEL GALLARDO,70.0915750915751
True,8,B,CALLAO.B,30.4519056261343
True,8,B,CARLOS GARDEL,30.044036697247705
True,8,B,CARLOS PELLEGRINI,29.137878787878787
True,8,B,DORREGO,35.19726858877087
True,8,B,ECHEVERRIA,59.001838235294116
True,8,B,FEDERICO LACROZE,65.10994152046784
True,8,B,FLORIDA,8.360060514372163
True,8,B,LEANDRO N. ALEM,36.93633952254642
True,8,B,LOS INCAS,67.31834532374101
True,8,B,MALABIA,80.66984126984127
True,8,B,MEDRANO,60.742592592592594
True,8,B,PASTEUR,23.216363636363635
True,8,B,PUEYRREDON,30.46445497630332
True,8,B,ROSAS,132.22376237623763
True,8,B,TRONADOR,59.47826086956522
True,8,B,URUGUAY,16.302507836990596
True,8,C,AVENIDA DE MAYO,10.136015325670497
True,8,C,CONSTITUCION,105.9594911282223
True,8,C,DIAGONAL NORTE,7.896103896103896
True,8,C,GENERAL SAN MARTIN,11.515151515151516
True,8,C,INDEPENDENCIA,30.980446927374302
True,8,C,LAVALLE,8.029906542056075
True,8,C,MARIANO MORENO,8.961013645224172
True,8,C,RETIRO,97.04676616915422
True,8,C,SAN JUAN,41.8768115942029
True,8,D,9 DE JULIO,24.603092783505154
True,8,D,AGÃÂÃÂ¼ERO,78.2296918767507
True,8,D,BULNES,71.44246031746032
True,8,D,CALLAO,34.34766355140187
True,8,D,CATEDRAL,16.495511669658885
True,8,D,CONGRESO DE TUCUMAN,84.36257710760795
True,8,D,FACULTAD DE MEDICINA,39.82769726247987
True,8,D,JOSE HERNANDEZ,52.84330484330484
True,8,D,JURAMENTO,66.9875
True,8,D,MINISTRO CARRANZA,66.72779922779922
True,8,D,OLLEROS,52.53284671532847
True,8,D,PALERMO,91.3168880455408
True,8,D,PLAZA ITALIA,58.66888888888889
True,8,D,PUEYRREDON.D,45.91094619666048
True,8,D,SCALABRINI ORTIZ,83.76470588235294
True,8,D,TRIBUNALES,19.341653666146644
True,8,E,AVENIDA LA PLATA,60.8544776119403
True,8,E,BOEDO,44.37179487179487
True,8,E,BOLIVAR,9.354285714285714
True,8,E,CATALINAS,2.1680960548885078
True,8,E,CORREO CENTRAL,4.26986301369863
True,8,E,EMILIO MITRE,95.05494505494505
True,8,E,ENTRE RIOS,37.808118081180815
True,8,E,GENERAL BELGRANO,18.24404761904762
True,8,E,INDEPENDENCIA.H,24.810198300283286
True,8,E,JOSE MARIA MORENO,85.07734806629834
True,8,E,JUJUY,34.63137254901961
True,8,E,MEDALLA MILAGROSA,32.29707112970711
True,8,E,PICHINCHA,26.43911439114391
True,8,E,PZA. DE LOS VIRREYES,46.81441922563418
True,8,E,RETIRO E,12.91016548463357
True,8,E,SAN JOSE,35.54891304347826
True,8,E,URQUIZA,33.80708661417323
True,8,E,VARELA,53.938202247191015
True,8,H,CASEROS,47.05978260869565
True,8,H,CORDOBA,43.427536231884055
True,8,H,CORRIENTES,21.313432835820894
True,8,H,FACULTAD DE DERECHO,7.427884615384615
True,8,H,HOSPITALES,133.88699360341153
True,8,H,HUMBERTO I,55.640449438202246
True,8,H,INCLAN,54.1376404494382
True,8,H,LAS HERAS,48.43646408839779
True,8,H,ONCE,62.64414414414414
True,8,H,PATRICIOS,68.54910714285714
True,8,H,SANTA FE,22.75358166189112
True,8,H,VENEZUELA,62.8021978021978
True,9,A,ACOYTE,46.73455978975033
True,9,A,ALBERTI,17.844202898550726
True,9,A,CARABOBO,45.65253077975376
True,9,A,CASTRO BARROS,38.31818181818182
True,9,A,CONGRESO,23.200657894736842
True,9,A,FLORES,58.90833333333333
True,9,A,LIMA,17.48775055679287
True,9,A,LORIA,30.540983606557376
True,9,A,PASCO,24.365942028985508
True,9,A,PERU,7.8454404945904175
True,9,A,PIEDRAS,13.587020648967552
True,9,A,PLAZA DE MAYO,19.06926406926407
True,9,A,PLAZA MISERERE,36.44864341085271
True,9,A,PRIMERA JUNTA,55.41585535465925
True,9,A,PUAN,57.708333333333336
True,9,A,RIO DE JANEIRO,57.87444933920705
True,9,A,SAENZ PEÃÂÃÂ±A ,21.263157894736842
True,9,A,SAN PEDRITO,81.96117523609654
True,9,B,ANGEL GALLARDO,64.51009174311926
True,9,B,CALLAO.B,33.405797101449274
True,9,B,CARLOS GARDEL,29.407749077490774
True,9,B,CARLOS PELLEGRINI,27.767477203647417
True,9,B,DORREGO,29.7984496124031
True,9,B,ECHEVERRIA,38.16007532956686
True,9,B,FEDERICO LACROZE,51.75796930342385
True,9,B,FLORIDA,10.756277695716395
True,9,B,LEANDRO N. ALEM,32.08967391304348
True,9,B,LOS INCAS,50.691042047531994
True,9,B,MALABIA,74.0952380952381
True,9,B,MEDRANO,58.552727272727275
True,9,B,PASTEUR,26.183303085299457
True,9,B,PUEYRREDON,30.89830508474576
True,9,B,ROSAS,86.11852589641434
True,9,B,TRONADOR,42.119565217391305
True,9,B,URUGUAY,22.756630265210607
True,9,C,AVENIDA DE MAYO,10.49433962264151
True,9,C,CONSTITUCION,77.23604145770645
True,9,C,DIAGONAL NORTE,9.737745098039216
True,9,C,GENERAL SAN MARTIN,11.692139737991265
True,9,C,INDEPENDENCIA,26.622905027932962
True,9,C,LAVALLE,8.484962406015038
True,9,C,MARIANO MORENO,10.211350293542074
True,9,C,RETIRO,81.09751243781095
True,9,C,SAN JUAN,40.06884057971015
True,9,D,9 DE JULIO,22.389632107023413
True,9,D,AGÃÂÃÂ¼ERO,66.92737430167598
True,9,D,BULNES,62.24853228962818
True,9,D,CALLAO,39.03148148148148
True,9,D,CATEDRAL,16.804424778761064
True,9,D,CONGRESO DE TUCUMAN,59.49621472814866
True,9,D,FACULTAD DE MEDICINA,38.20092024539877
True,9,D,JOSE HERNANDEZ,38.96974063400577
True,9,D,JURAMENTO,49.765625
True,9,D,MINISTRO CARRANZA,55.80769230769231
True,9,D,OLLEROS,42.559471365638764
True,9,D,PALERMO,78.74905660377358
True,9,D,PLAZA ITALIA,48.87555555555556
True,9,D,PUEYRREDON.D,42.24444444444445
True,9,D,SCALABRINI ORTIZ,69.1353711790393
True,9,D,TRIBUNALES,42.97800586510264
True,9,E,AVENIDA LA PLATA,49.015325670498086
True,9,E,BOEDO,44.407725321888414
True,9,E,BOLIVAR,10.17474302496329
True,9,E,CATALINAS,2.6206896551724137
True,9,E,CORREO CENTRAL,4.834473324213406
True,9,E,EMILIO MITRE,66.61016949152543
True,9,E,ENTRE RIOS,30.445283018867926
True,9,E,GENERAL BELGRANO,18.040697674418606
True,9,E,INDEPENDENCIA.H,26.165730337078653
True,9,E,JOSE MARIA MORENO,62.59659090909091
True,9,E,JUJUY,26.578740157480315
True,9,E,MEDALLA MILAGROSA,24.017241379310345
True,9,E,PICHINCHA,20.76771653543307
True,9,E,PZA. DE LOS VIRREYES,31.99148936170213
True,9,E,RETIRO E,11.534441805225653
True,9,E,SAN JOSE,27.70949720670391
True,9,E,URQUIZA,26.271653543307085
True,9,E,VARELA,34.79545454545455
True,9,H,CASEROS,32.59782608695652
True,9,H,CORDOBA,37.992753623188406
True,9,H,CORRIENTES,18.506142506142506
True,9,H,FACULTAD DE DERECHO,9.172256097560975
True,9,H,HOSPITALES,79.39569892473118
True,9,H,HUMBERTO I,42.9327731092437
True,9,H,INCLAN,37.10422535211268
True,9,H,LAS HERAS,44.6510989010989
True,9,H,ONCE,54.11144130757801
True,9,H,PATRICIOS,45.723214285714285
True,9,H,SANTA FE,19.42837273991655
True,9,H,VENEZUELA,49.66483516483517
True,10,A,ACOYTE,33.44386422976501
True,10,A,ALBERTI,20.963768115942027
True,10,A,CARABOBO,28.257493188010898
True,10,A,CASTRO BARROS,32.21237113402062
True,10,A,CONGRESO,24.370542635658914
True,10,A,FLORES,35.89315525876461
True,10,A,LIMA,21.542857142857144
True,10,A,LORIA,27.328155339805825
True,10,A,PASCO,24.144927536231883
True,10,A,PERU,12.584958217270195
True,10,A,PIEDRAS,19.298591549295775
True,10,A,PLAZA DE MAYO,20.838383838383837
True,10,A,PLAZA MISERERE,27.81208687440982
True,10,A,PRIMERA JUNTA,35.676429567642955
True,10,A,PUAN,36.09065934065934
True,10,A,RIO DE JANEIRO,42.09251101321586
True,10,A,SAENZ PEÃÂÃÂ±A ,25.98901098901099
True,10,A,SAN PEDRITO,48.66112266112266
True,10,B,ANGEL GALLARDO,53.93738489871087
True,10,B,CALLAO.B,38.030797101449274
True,10,B,CARLOS GARDEL,31.78676470588235
True,10,B,CARLOS PELLEGRINI,30.652941176470588
True,10,B,DORREGO,22.52738654147105
True,10,B,ECHEVERRIA,22.942084942084943
True,10,B,FEDERICO LACROZE,33.278829604130806
True,10,B,FLORIDA,21.212034383954155
True,10,B,LEANDRO N. ALEM,27.900388098318242
True,10,B,LOS INCAS,34.83040935672515
True,10,B,MALABIA,51.765822784810126
True,10,B,MEDRANO,51.194545454545455
True,10,B,PASTEUR,30.59963768115942
True,10,B,PUEYRREDON,28.1453488372093
True,10,B,ROSAS,48.48712871287129
True,10,B,TRONADOR,29.981884057971016
True,10,B,URUGUAY,32.71253822629969
True,10,C,AVENIDA DE MAYO,13.625231910946196
True,10,C,CONSTITUCION,50.48059904697073
True,10,C,DIAGONAL NORTE,12.223713646532438
True,10,C,GENERAL SAN MARTIN,14.418604651162791
True,10,C,INDEPENDENCIA,20.623955431754876
True,10,C,LAVALLE,12.070631970260223
True,10,C,MARIANO MORENO,14.279693486590038
True,10,C,RETIRO,57.64835164835165
True,10,C,SAN JUAN,32.25
True,10,D,9 DE JULIO,20.831147540983608
True,10,D,AGÃÂÃÂ¼ERO,51.21910112359551
True,10,D,BULNES,48.076470588235296
True,10,D,CALLAO,40.7045871559633
True,10,D,CATEDRAL,21.697998259355963
True,10,D,CONGRESO DE TUCUMAN,40.1638341264446
True,10,D,FACULTAD DE MEDICINA,39.8342776203966
True,10,D,JOSE HERNANDEZ,26.912552891396334
True,10,D,JURAMENTO,38.5875
True,10,D,MINISTRO CARRANZA,39.53544776119403
True,10,D,OLLEROS,31.500713266761768
True,10,D,PALERMO,57.596296296296295
True,10,D,PLAZA ITALIA,37.01559020044544
True,10,D,PUEYRREDON.D,30.424860853432282
True,10,D,SCALABRINI ORTIZ,45.68191721132898
True,10,D,TRIBUNALES,32.51209103840683
True,10,E,AVENIDA LA PLATA,31.6640625
True,10,E,BOEDO,35.52608695652174
True,10,E,BOLIVAR,13.923976608187134
True,10,E,CATALINAS,3.615501519756839
True,10,E,CORREO CENTRAL,5.687741935483871
True,10,E,EMILIO MITRE,38.79545454545455
True,10,E,ENTRE RIOS,25.92105263157895
True,10,E,GENERAL BELGRANO,20.24277456647399
True,10,E,INDEPENDENCIA.H,32.53185595567867
True,10,E,JOSE MARIA MORENO,34.655367231638415
True,10,E,JUJUY,19.405405405405407
True,10,E,MEDALLA MILAGROSA,11.43859649122807
True,10,E,PICHINCHA,16.5361216730038
True,10,E,PZA. DE LOS VIRREYES,19.77731673582296
True,10,E,RETIRO E,8.536992840095465
True,10,E,SAN JOSE,23.734806629834253
True,10,E,URQUIZA,20.118773946360154
True,10,E,VARELA,20.698863636363637
